Country,MAPE,Density,Active,forecast,category,LR_MAPE,SV_MAPE
37063,2.3179054,7.9396114,19979,"[7.71853638 7.70420265 7.6767621  7.63241959 7.63297462 7.61642742
 7.61394501 7.60385895]",SV,2.3574817,2.049715
37065,4.9430356,1.4111754,569,"[1.30632997 1.3083868  1.31633997 1.31849778 1.32145548 1.34326971
 1.34545279 1.36774027]",LR,2.0418193,3.969387
37067,3.6778913,5.9689403,17388,"[5.78812456 5.7586813  5.74544001 5.69273996 5.71710634 5.60052013
 5.58124733 5.55791426]",SV,2.49116,1.2348228
37069,2.8243961,3.8119464,2023,"[3.64861441 3.64594126 3.63144755 3.61138797 3.60685706 3.60990524
 3.60466075 3.60136127]",SV,2.9829285,2.8235521
37071,3.3950667,5.7457027,9881,"[5.29900265 5.29737139 5.30175877 5.30545616 5.30358028 5.30276489
 5.31099415 5.30324364]",tf_dense,4.3704486,4.26525
37073,9.788091,1.4573138,134,"[1.22702754 1.252249   1.26923919 1.27738369 1.29382515 1.30808258
 1.30929911 1.31495082]",LR,2.2649295,6.558012
37075,5.593628,2.3095028,157,"[2.41600132 2.41884065 2.41832256 2.42180252 2.4131012  2.42613411
 2.40326357 2.40406251]",SV,1.7593993,0.9719787
37077,0.72640264,2.1779387,1035,"[2.09581947 2.11041069 2.11809611 2.13547182 2.14689183 2.15819955
 2.16809177 2.18533611]",tf_dense,1.1634684,1.1850867
37079,3.131322,1.5714628,263,"[1.44054568 1.44414651 1.45834482 1.46720481 1.4777751  1.48726857
 1.49674714 1.4934864 ]",SV,2.5983045,2.0827663
37081,3.1334498,7.5896454,31448,"[7.12411737 7.13597965 7.14745235 7.15012026 7.20371771 7.2147913
 7.27647924 7.3108983 ]",LR,2.3307462,2.6553984
37083,2.7549503,2.0075786,800,"[1.86770332 1.87812948 1.88655508 1.89027488 1.90067029 1.90858889
 1.91332817 1.92601132]",LR,2.706819,3.6657941
37085,1.7512302,2.7938585,2775,"[2.69602299 2.69459844 2.70499229 2.70615125 2.71294928 2.72635865
 2.73066711 2.73739767]",LR,0.6987916,2.559744
37087,5.431524,5.4917288,2782,"[5.08256197 5.09948492 5.13622379 5.13335991 5.18459034 5.1633625
 5.21248198 5.23254633]",LR,1.0282339,1.32414
37089,0.72568816,6.0123792,5663,"[5.90555048 5.92658615 5.93261623 5.95173359 5.96483707 5.98028994
 5.99136639 5.99257994]",LR,0.56315,0.8488246
37091,10.573372,0.94833392,183,"[0.83789909 0.83637631 0.84184277 0.8387965  0.83966559 0.83853811
 0.83762145 0.83819878]",SV,8.484419,7.714445
37093,5.94579,2.568886,1019,"[2.30447268 2.30746627 2.30864263 2.30762291 2.31513333 2.30616331
 2.31450582 2.31825662]",LR,5.0319457,5.060587
37095,2.9950533,2.6453705,106,"[2.5682025  2.66357899 2.68366265 2.69900966 2.70769882 2.7317605
 2.72195768 2.73138285]",SV,3.6538885,2.0283012
37097,4.72963,8.4296083,11616,"[7.81445265 7.81789827 7.82313108 7.82423925 7.83032417 7.81843948
 7.83401155 7.82898092]",SV,4.3414855,4.1665344
37099,1.3772593,4.4699836,1618,"[4.36153126 4.37367344 4.3814106  4.38738441 4.39750195 4.4026885
 4.40306473 4.40670729]",tf_dense,2.4280832,2.665132
37101,3.4966893,4.1602597,6304,"[3.95045137 3.96326828 3.96141505 3.94103146 3.96653914 3.94105315
 3.95015025 3.95893693]",SV,3.157368,2.942782
37103,4.1573067,1.053316,81,"[0.92131823 0.92700118 0.9344191  0.95113802 0.95923656 0.96965027
 0.96800733 0.97937316]",LR,2.213315,3.3424892
37105,3.4214668,6.0951395,2824,"[5.64407396 5.65504646 5.6664629  5.65129519 5.63712835 5.68055773
 5.66498375 5.7028904 ]",LR,3.07576,3.2954931
37107,2.8985634,2.2229869,969,"[2.07105994 2.07500434 2.07692575 2.08365846 2.09280825 2.09910846
 2.10492754 2.11907506]",LR,2.852862,3.6727264
37109,2.0572495,5.2638679,3512,"[5.05976248 5.05219793 5.0328784  5.01370955 5.00779629 4.9863534
 4.98931932 4.98308134]",SV,1.6740508,1.4469913
37111,0.6795126,2.9326725,1065,"[2.91691017 2.92153525 2.92570639 2.91866827 2.93242383 2.92712045
 2.93627429 2.93835282]",LR,0.63615793,0.7954856
37113,0.61859155,7.0589867,2038,"[6.99245787 7.01387024 7.01625109 6.99670982 7.00084162 6.99663019
 7.00684881 7.03582859]",SV,2.9318984,0.5548583
37115,10.027133,5.3642869,952,"[6.23532438 6.18247509 6.16714239 6.15557814 6.10524607 6.08669662
 6.06080866 6.02323341]",LR,8.960503,10.037126
37117,4.955513,1.2040839,217,"[1.33223188 1.32994092 1.33035529 1.32417774 1.31628883 1.31977379
 1.31669366 1.30722272]",LR,3.7556014,5.291409
37119,3.4448311,11.652542,97582,"[11.0056572  11.01285267 11.02060318 11.01626873 11.03454113 11.01360989
 11.03319836 11.03831196]",SV,3.3579252,3.2005332
37121,2.0317142,2.9881294,365,"[2.99812007 2.98559189 2.980021   2.9714241  2.96901274 2.95353866
 2.94106126 2.93920708]",LR,0.8755655,1.0791054
37123,7.1729527,1.69977,362,"[1.90686572 1.91608763 1.92366207 1.90708947 1.89143038 1.85368383
 1.83900368 1.83132637]",SV,3.8603046,3.1576056
37125,1.9416265,4.9818783,3890,"[5.08826923 5.08940077 5.07023335 5.02464247 5.01962948 4.97173691
 4.97265339 4.95687771]",tf_dense,3.4250119,2.0301626
37127,2.0844831,4.1150975,3029,"[3.98603559 3.98648405 3.99296665 3.98924279 3.99798369 3.99557281
 3.99674249 3.99968815]",LR,1.6210662,1.7903864
37129,0.7693971,10.542128,19897,"[10.25814056 10.27410889 10.29116917 10.30234241 10.34554482 10.36240673
 10.39801788 10.43500423]",tf_dense,1.6674016,2.0191371
37131,2.273801,1.1280977,183,"[1.14672816 1.14915824 1.15591359 1.16366756 1.175758   1.18007743
 1.18539643 1.19296646]",SV,2.4444225,0.87236464
37133,1.0114992,3.2385161,4866,"[3.12774539 3.13928628 3.14893985 3.15998244 3.16484761 3.18778825
 3.18150997 3.19436359]",tf_dense,1.5500253,2.5699227
37135,3.8989332,9.2946301,10954,"[8.95026302 8.93065453 8.8613987  8.79924965 8.80064964 8.70170593
 8.74335957 8.73636818]",SV,2.2604983,1.3936747
37137,2.1713355,2.5802858,278,"[2.43430996 2.43731427 2.43274784 2.43118811 2.43911886 2.44252419
 2.44844317 2.45317745]",tf_dense,2.588208,2.6557033
37139,2.665801,2.2609258,701,"[2.17698908 2.17222333 2.17822218 2.16656947 2.16320086 2.16205287
 2.1617465  2.15858459]",SV,1.1953117,1.1169227
37141,2.9752803,3.7628822,1811,"[3.71885037 3.70001745 3.68730593 3.67187881 3.67563868 3.63412809
 3.64218235 3.63082933]",LR,1.7422948,3.0802686
37143,2.1181383,2.0255475,222,"[1.96404684 1.96430027 1.95900285 1.96510637 1.95573258 1.96694744
 1.95409584 1.95475495]",tf_dense,2.5647688,3.0445185
37145,0.5540569,2.1839926,683,"[2.14772153 2.15445423 2.15434647 2.15753388 2.16430378 2.16427636
 2.16543984 2.16720653]",tf_dense,0.79403764,1.2146771
37147,3.7094207,4.1457367,5868,"[3.97040725 3.95857096 3.9468677  3.91877222 3.93070865 3.91201615
 3.91613221 3.90774751]",SV,2.6990333,2.111644
37149,0.72775036,5.8983092,1022,"[5.89877605 5.90419483 5.89982033 5.88888264 5.87148476 5.86949873
 5.85309172 5.85464144]",LR,0.41344845,0.4754005
37151,4.907086,2.7546647,3059,"[2.90392375 2.90838075 2.91105652 2.90015888 2.91136026 2.89113951
 2.89776826 2.88970447]",SV,4.732125,4.492699
37153,1.7057042,1.2196884,422,"[1.20032263 1.19799876 1.19679368 1.19241154 1.1902746  1.18975544
 1.18521965 1.18277979]",tf_dense,2.1863587,2.1350875
37155,8.385524,1.1982296,1183,"[1.03370011 1.03553843 1.03747857 1.0383507  1.04316664 1.03863847
 1.04165971 1.04163027]",LR,5.717332,5.9251018
37157,1.3746357,1.8492235,1342,"[1.84873068 1.85457957 1.84855139 1.84381247 1.8363781  1.8320359
 1.82512164 1.81918371]",SV,0.8359674,0.81239736
37159,2.3960721,3.8554921,4224,"[3.52215052 3.55667996 3.59606147 3.62613583 3.65753841 3.72265697
 3.75435781 3.7873323 ]",tf_dense,3.279018,4.749225
37161,1.0917127,3.3860939,1797,"[3.17689085 3.20992208 3.25513148 3.29832673 3.3145318  3.34698725
 3.3605125  3.3853569 ]",LR,0.83302015,2.0807953
37163,0.97098386,1.7073272,816,"[1.64334321 1.65311062 1.66211879 1.67036557 1.67646503 1.68749785
 1.69362175 1.6985091 ]",tf_dense,1.273057,1.8854145
37165,2.7652595,1.1822258,319,"[1.22142375 1.22053039 1.2253803  1.21821523 1.21719635 1.21761823
 1.21303511 1.21063721]",tf_dense,3.4387627,3.7923665
37167,1.2756592,5.1619806,2508,"[5.05267191 5.05704165 5.06985855 5.07984829 5.08624935 5.10306215
 5.10989285 5.12455559]",tf_dense,1.3695549,2.024538
37169,3.4792352,2.483283,921,"[2.37107444 2.37693286 2.37234616 2.37682915 2.37866592 2.38182425
 2.38547039 2.3871634 ]",tf_dense,4.7958293,4.9268656
37171,4.9732437,3.1892912,1806,"[3.05391645 3.02999806 3.00036216 2.95878029 2.96571922 2.93943858
 2.95121384 2.94558597]",SV,4.3681803,3.013097
37173,0.8051164,4.9380465,542,"[4.65038013 4.68629694 4.73652363 4.7884717  4.83743715 4.86386204
 4.88935423 4.9223609 ]",tf_dense,1.8615836,3.0225449
37175,4.6510706,38.879021,11161,"[33.1133194  33.42923355 33.82778549 34.18331146 34.77136993 35.40393829
 35.86902237 36.14339066]",LR,1.6933676,4.2963057
37177,9.027083,0.75559431,26,"[0.65915364 0.65979904 0.66070712 0.662642   0.66450149 0.67567831
 0.67973912 0.68385583]",LR,5.7288947,6.4098673
37179,2.8724155,8.8420343,15248,"[8.53764915 8.52938938 8.49012566 8.41854858 8.41535187 8.37366867
 8.39054585 8.38259506]",SV,2.388074,1.7228311
37181,1.3142918,2.1418498,729,"[2.0767343  2.08221912 2.08817506 2.09055328 2.09681559 2.10825276
 2.11095595 2.12194133]",tf_dense,2.7500312,3.3780563
37183,3.2595954,11.900429,98864,"[12.70497513 12.72860146 12.74137688 12.74162579 12.75284958 12.78007412
 12.7984705  12.76808929]",SV,3.0900245,3.0277162
37185,3.6879144,1.5702275,254,"[1.46125793 1.4603039  1.46419108 1.47645855 1.47478521 1.48467982
 1.48494208 1.49101377]",LR,1.7242942,1.891015
37187,2.9736044,1.2003399,113,"[1.13863289 1.1525352  1.15598941 1.16800392 1.17075109 1.18625557
 1.18382025 1.19163072]",SV,2.8741019,0.9956805
37189,1.530094,6.0239968,2922,"[6.04198837 6.07381153 6.10375595 6.14393616 6.13926935 6.1830759
 6.18720293 6.20548677]",SV,0.8942726,0.80752176
37191,0.7607029,2.0580883,1943,"[2.00622177 2.0139339  2.01888967 2.02239633 2.01851821 2.02828002
 2.02337623 2.02949381]",LR,0.4224049,1.5136371
37193,0.8136269,2.3879554,1299,"[2.34271526 2.34460473 2.34822917 2.35075474 2.34801483 2.35093331
 2.35247517 2.35261297]",LR,0.74648,1.0335131
37195,2.2496006,2.7582364,1733,"[2.61337495 2.61818337 2.62263823 2.6209507  2.62181354 2.62449837
 2.62425303 2.62819958]",LR,1.7560959,2.6195095
37197,1.8977351,2.2513125,669,"[2.21886039 2.21858573 2.21910191 2.22137952 2.21873593 2.21418023
 2.21703482 2.21327209]",SV,0.6033666,0.55704826
37199,5.8072405,3.6196613,528,"[3.30850887 3.30933404 3.3025322  3.30539298 3.30791712 3.3105545
 3.3082633  3.30472255]",tf_dense,7.9595184,7.450251
38001,5.7472587,2.2311213,39,"[2.00527692 2.00955534 2.00701332 2.00029802 2.00859761 2.02197671
 2.02634525 2.04558396]",LR,4.821657,6.223541
38003,0.5761094,2.3854289,203,"[2.29555249 2.30585432 2.32008505 2.33164001 2.33428454 2.35064769
 2.3519876  2.36270237]",tf_dense,1.1077188,1.5015233
38005,3.592784,0.68523431,31,"[0.73479211 0.74046654 0.7333343  0.72863728 0.72476429 0.71750224
 0.71329772 0.71450108]",LR,2.2450533,3.958875
38007,22.697666,5.9766765,41,"[4.35410595 4.42285728 4.70885944 4.85898972 5.01029301 5.10583067
 5.32746315 5.74764681]",SV,8.730867,4.489054
38009,7.1749835,1.9440588,98,"[1.74990129 1.7497716  1.74658751 1.76437426 1.76113558 1.7547822
 1.76046801 1.75660634]",SV,7.4939275,5.590847
38011,3.0278735,2.1459227,50,"[2.17649269 2.18393517 2.17615867 2.17645574 2.19065332 2.20492864
 2.2002933  2.19455528]",SV,2.9298189,1.5418663
38013,8.884075,1.6129032,26,"[1.72690547 1.73394489 1.72534978 1.72767913 1.69643354 1.68803263
 1.66368103 1.63467896]",SV,3.5438604,2.9291303
38015,2.3642178,4.9491711,3627,"[4.79872847 4.78185511 4.78254318 4.77994156 4.77709436 4.77778006
 4.78107834 4.77310848]",SV,1.7121643,1.2054518
38017,0.79691505,6.5137997,9096,"[6.53808165 6.52536774 6.52472353 6.52074862 6.51131773 6.50045013
 6.4967618  6.4864974 ]",SV,0.6980381,0.60140795
38019,18.16098,1.8012007,54,"[1.42488575 1.42635    1.42400718 1.42787349 1.42938387 1.42620635
 1.43944395 1.44290078]",LR,16.798166,17.913527
38021,13.20641,5.3128371,197,"[6.24100685 6.24454498 6.22461128 6.19202614 6.20120764 6.18610334
 6.14563942 6.12125635]",SV,10.956285,9.933623
38023,14.132062,2.1763394,39,"[1.82480228 1.8095932  1.84278953 1.86482227 1.85635352 1.87421775
 1.87731934 1.87692559]",SV,13.943232,12.048155
38025,4.275217,2.0581114,68,"[2.08437395 2.0991261  2.10780287 2.12373137 2.12587452 2.13766932
 2.13857746 2.13391328]",SV,4.5445547,3.6451497
38027,5.1806426,2.0454545,36,"[1.94860387 1.93938756 1.94603848 1.92717171 1.93194807 1.9368639
 1.92489934 1.93191862]",SV,11.149213,5.161949
38029,7.469474,1.7550553,46,"[1.54275548 1.53960657 1.54585338 1.55757034 1.58155942 1.61456597
 1.62475657 1.65637732]",tf_dense,12.212894,12.051914
38031,4.0541186,1.8987342,48,"[2.01585531 2.00051856 1.97688317 1.9423672  1.92917919 1.90868306
 1.90297937 1.87860453]",SV,2.2372682,1.8624108
38033,12.628934,2.2315202,32,"[2.96402144 2.85722351 2.71231818 2.53943515 2.20725298 2.14437222
 2.12646055 2.0816505 ]",SV,16.49827,8.229859
38035,6.129729,4.1025085,2278,"[3.78805327 3.7853179  3.78751206 3.77817035 3.79096842 3.77254558
 3.7910502  3.81485057]",SV,3.012948,2.7667391
38037,2.4999473,1.3827434,25,"[1.35311627 1.35141706 1.34962118 1.33163059 1.32538533 1.31477499
 1.31990027 1.3183651 ]",LR,1.3873127,1.5000011
38039,6.6718936,1.1308563,21,"[1.44767344 1.30849993 1.22749281 1.2195797  1.20896935 1.2055366
 1.21149325 1.20283854]",LR,3.771165,5.3300858
38041,1.5516678,1.4250615,29,"[1.33380568 1.34576941 1.35207903 1.37214756 1.40188718 1.40397263
 1.41274214 1.42886209]",tf_dense,6.2221494,4.1501365
38043,1.7585427,7.949791,152,"[7.92451239 7.9619813  7.96806431 8.03919601 8.10330391 8.17727947
 8.23379707 8.27764797]",tf_dense,7.2259865,2.3953855
38045,12.5632105,1.7199017,56,"[1.98935866 2.01334763 2.02782488 2.02290392 2.05550861 2.01450157
 2.07438993 2.06276727]",SV,20.814674,7.106094
38047,2.0133457,0.78069556,11,"[0.82974446 0.78915936 0.78316975 0.77152026 0.76951736 0.76434177
 0.76528251 0.76705796]",SV,0.77681553,0.0
38049,3.6786935,1.3732553,61,"[1.30218673 1.30519223 1.30925763 1.3111335  1.30715466 1.3125093
 1.31578457 1.31915176]",tf_dense,6.5908456,5.663893
38051,5.979491,1.4761904,31,"[1.77855647 1.71289647 1.67049003 1.62350345 1.61317658 1.60063171
 1.58839607 1.57132554]",LR,2.9154513,5.2007413
38053,2.5352595,3.5584915,334,"[3.641114   3.61064744 3.62121677 3.63935375 3.61206698 3.61795187
 3.59787583 3.55531454]",SV,3.4618783,0.6872785
38055,7.7371993,2.0883534,156,"[1.89447987 1.89394295 1.89479244 1.88855863 1.89555061 1.89495254
 1.89802516 1.90088224]",SV,4.3443294,4.1948805
38057,4.6760654,1.7755134,115,"[1.95802164 1.93286026 1.87825286 1.77460742 1.744941   1.72968018
 1.71894002 1.70815504]",LR,1.9179795,2.0747554
38059,3.5204396,2.9268699,704,"[2.87154698 2.86810064 2.86900115 2.86589384 2.8720336  2.85344362
 2.86174107 2.86584711]",SV,3.7364001,2.7290862
38061,11.279823,2.9777007,223,"[2.6025393  2.60695028 2.61037111 2.61285615 2.60813475 2.59691095
 2.60915327 2.6107316 ]",LR,3.9960809,4.128056
38063,12.558432,1.5273653,36,"[1.26343143 1.28058195 1.28886104 1.29773998 1.30729806 1.31836236
 1.33035719 1.3635112 ]",LR,7.474147,9.061157
38065,3.445624,1.4324692,21,"[1.35694766 1.37271166 1.35736632 1.37412119 1.37294602 1.3923974
 1.38803077 1.39405262]",tf_dense,8.053314,8.906926
38067,0.93063724,2.1190345,115,"[2.15781522 2.16772914 2.16206861 2.14875102 2.15694451 2.13130474
 2.13419938 2.12827206]",tf_dense,2.1193123,1.1967305
38069,4.7262373,1.8060837,57,"[1.76803935 1.7694844  1.77266169 1.76864588 1.77104068 1.76094747
 1.76686943 1.76120532]",SV,3.6803346,3.1402822
38071,1.5684568,2.0192852,178,"[1.8872205  1.90407157 1.93825138 1.95008242 1.97214592 1.99568856
 2.01398611 2.02222371]",tf_dense,2.1591382,3.488524
38073,2.0793462,0.98628819,41,"[0.99759883 0.98564577 0.99586248 0.98093677 0.98220783 0.965244
 0.95261335 0.95830333]",tf_dense,5.2152796,2.1897905
38075,10.357256,1.2195122,22,"[1.42597246 1.40792799 1.3952508  1.38533652 1.37834764 1.37979662
 1.37944949 1.37153363]",tf_dense,12.5857115,14.435116
38077,5.6297326,2.6703427,339,"[2.47346067 2.47478938 2.47682452 2.47110343 2.4747529  2.46701765
 2.46787167 2.47274637]",LR,1.9694362,1.9804795
38079,13.805067,0.66113967,63,"[0.54994065 0.5455513  0.54469579 0.55088359 0.55668354 0.56810617
 0.57409203 0.5961923 ]",LR,1.3917066,2.3946903
38081,6.732942,0.76408786,24,"[0.71921289 0.71695042 0.7157827  0.70702505 0.70651758 0.70697236
 0.70984441 0.70595533]",tf_dense,17.961754,8.342636
38083,15.929177,0.92250925,10,"[1.04214823 1.0578531  1.05304599 1.04280007 1.05043948 1.05005133
 1.0413481  1.05962729]",SV,13.134138,12.083331
38085,10.019909,0.88495576,25,"[0.77562225 0.76328886 0.76966721 0.77350271 0.78323269 0.78626794
 0.8018083  0.8136996 ]",tf_dense,11.889367,10.514629
38087,68.64926,1.6313213,10,"[0.50830883 0.51396245 0.51938498 0.51660568 0.50773525 0.5120194
 0.50964022 0.50379372]",tf_dense,85.09523,80.0
38089,1.6645554,3.3342085,762,"[3.32019138 3.31736588 3.31796956 3.3136735  3.31063509 3.30832648
 3.30772233 3.30418849]",SV,1.4612654,0.92307013
38091,11.110074,2.3404255,33,"[2.59860229 2.61884999 2.64473701 2.65877867 2.65722775 2.65267992
 2.64953804 2.66550636]",SV,12.546012,9.22114
38093,3.7234013,2.7366021,456,"[2.63096452 2.61185241 2.59574246 2.58923173 2.57481146 2.57031631
 2.5676918  2.55852509]",SV,4.2629967,2.8738136
38095,5.1213765,0.98209125,17,"[1.04119194 1.04418159 1.03898859 1.04562378 1.0413084  1.03545213
 1.02271497 0.98964131]",SV,0.74813795,0.0
38097,0.91504437,3.2839665,204,"[3.34857392 3.3565042  3.35362697 3.34464145 3.36049795 3.33515453
 3.32945204 3.33008242]",tf_dense,4.036098,1.0310975
38099,7.1784377,1.5487804,127,"[1.37461865 1.37474334 1.37363231 1.3740474  1.3744998  1.37138104
 1.37367499 1.37471926]",tf_dense,9.643669,7.724257
38101,7.7271857,11.880193,6263,"[ 6.56407452 11.43678379 11.34729099 11.64216232 11.77850819 11.78630257
 11.84939575 11.77088833]",SV,11.903585,0.4480063
38103,9.041283,1.74306,54,"[1.57769608 1.57994437 1.57910573 1.58823967 1.59197676 1.59049904
 1.59877479 1.60457218]",SV,8.768728,7.602383
38105,1.2103028,4.9715576,1276,"[4.91691017 4.9295311  4.88170671 4.90597105 4.93887901 4.99222183
 4.99721241 5.16599607]",SV,2.831537,0.76189643
39001,1.3765235,1.724056,363,"[1.65611267 1.6699959  1.65899575 1.6794014  1.67399609 1.68308091
 1.68186319 1.68896341]",SV,1.8582175,0.8369351
39003,2.8671713,2.816153,2226,"[2.72178173 2.72387624 2.72561574 2.72341871 2.72342777 2.7205801
 2.72425842 2.7175262 ]",LR,1.8539176,1.9654628
39005,0.5959585,2.9741836,1235,"[2.98313212 2.98174596 2.97392821 2.96678209 2.96404004 2.96026611
 2.95477605 2.95529962]",SV,0.8614361,0.5158388
39007,1.1624994,2.1304348,1617,"[2.15101528 2.15024233 2.1499064  2.14752626 2.14547324 2.14053202
 2.1403358  2.1354425 ]",LR,0.6045124,0.76888305
39009,0.8408987,4.2274261,2383,"[4.2748642  4.25209999 4.26018715 4.22187948 4.23907804 4.17374897
 4.19461012 4.16151857]",SV,1.9681838,0.2452431
39011,2.7369037,2.6899235,933,"[2.54625964 2.55440712 2.56255913 2.56546092 2.5719676  2.57048702
 2.57179761 2.57097483]",LR,2.0073886,2.5373845
39013,1.0185639,1.7122287,937,"[1.67894518 1.68072915 1.68472385 1.6866442  1.69702196 1.69614315
 1.7129426  1.72115457]",tf_dense,2.0577843,1.340354
39015,0.60626256,1.518535,510,"[1.52112198 1.51391613 1.52849221 1.52055895 1.51861775 1.51407576
 1.51511919 1.51259863]",SV,3.0336757,0.56404155
39017,1.771445,4.3605227,12752,"[4.412992   4.41847229 4.42309523 4.42273569 4.42237186 4.42725134
 4.42598009 4.42927742]",SV,0.8269573,0.39918563
39019,2.0596313,1.5831134,342,"[1.58426738 1.58864141 1.59042776 1.58951604 1.59489822 1.59096134
 1.59129989 1.59012043]",tf_dense,2.6700995,2.2080064
39021,3.6695366,2.5471168,769,"[2.42752147 2.42468643 2.40815616 2.38710833 2.39822102 2.37212992
 2.38828564 2.38490796]",SV,2.9416854,2.1156664
39023,2.4237533,2.5279038,2634,"[2.45306015 2.45595169 2.45904493 2.45883179 2.45876217 2.45438457
 2.45939183 2.45635581]",SV,1.4415805,1.3979951
39025,3.544052,3.5575495,5630,"[3.3945682  3.39555168 3.39814591 3.40305495 3.41305518 3.41092539
 3.41781402 3.42663479]",SV,3.2361343,2.9970012
39027,2.2533646,2.8705022,927,"[2.97646523 2.9838593  2.98648834 2.98486924 2.9918344  2.9904685
 2.98894811 2.99179673]",LR,1.9467573,2.1188514
39029,2.9550695,2.4089601,1968,"[2.31608891 2.31413484 2.31032372 2.30892968 2.3094418  2.30826902
 2.30983567 2.30891323]",SV,2.07307,1.9157853
39031,2.1144838,1.7611545,493,"[1.69690704 1.69598818 1.69618618 1.68478596 1.68290961 1.6798619
 1.67848563 1.67590499]",SV,2.257798,1.8096772
39033,0.9607345,1.9585537,637,"[1.93998957 1.93644273 1.9349848  1.93255091 1.93167019 1.94108188
 1.93245184 1.93368208]",tf_dense,1.2622291,1.0658993
39035,3.0195456,7.0965919,69814,"[6.79655075 6.80538893 6.82013512 6.81602335 6.84745693 6.84500122
 6.88663483 6.91592741]",LR,1.182734,1.8225346
39037,0.6463992,1.8493954,725,"[1.86486638 1.86517692 1.86974847 1.86404645 1.87242699 1.87036014
 1.87602115 1.88170016]",LR,0.5656467,0.5839161
